"date","time","longitude","latitude"
"2017-04-23","12:49:17",-32.391571,-3.81847
"2017-04-23","12:49:28",-32.391571,-3.81847
"2017-04-23","12:49:39",-32.391571,-3.81847
"2017-04-23","12:49:50",-32.391571,-3.81847
"2017-04-23","12:50:01",-32.391571,-3.81847
"2017-04-23","12:50:12",-32.391571,-3.81847
"2017-04-23","12:50:23",-32.391571,-3.81847
"2017-04-23","12:50:34",-32.391571,-3.81847
"2017-04-23","12:50:45",-32.391571,-3.81847
"2017-04-23","12:50:56",-32.391571,-3.81847
"2017-04-23","12:51:07",-32.391571,-3.81847
"2017-04-23","12:51:18",-32.391571,-3.81847
"2017-04-23","12:51:29",-32.391571,-3.81847
"2017-04-23","12:51:40",-32.391571,-3.81847
"2017-04-23","12:51:51",-32.391571,-3.81847
"2017-04-23","12:52:02",-32.391571,-3.81847
"2017-04-23","12:52:13",-32.391571,-3.81847
"2017-04-23","12:52:24",-32.391571,-3.81847
"2017-04-23","12:52:35",-32.391571,-3.81847
"2017-04-23","12:52:46",-32.391571,-3.81847
"2017-04-23","12:52:57",-32.391571,-3.81847
"2017-04-23","12:53:08",-32.391571,-3.81847
"2017-04-23","12:53:19",-32.391571,-3.81847
"2017-04-23","12:53:30",-32.391571,-3.81847
"2017-04-23","12:53:41",-32.391571,-3.81847
"2017-04-23","12:53:52",-32.391571,-3.81847
"2017-04-23","12:54:03",-32.391571,-3.81847
"2017-04-23","12:54:14",-32.391571,-3.81847
"2017-04-23","12:54:25",-32.391571,-3.81847
"2017-04-23","12:54:36",-32.391571,-3.81847
"2017-04-23","12:54:47",-32.391571,-3.81847
"2017-04-23","12:54:58",-32.391571,-3.81847
"2017-04-23","12:55:09",-32.391571,-3.81847
"2017-04-23","12:55:20",-32.391571,-3.81847
"2017-04-23","12:55:31",-32.391571,-3.81847
"2017-04-23","12:55:42",-32.391571,-3.81847
"2017-04-23","12:55:53",-32.391571,-3.81847
"2017-04-23","12:56:04",-32.391571,-3.81847
"2017-04-23","12:56:15",-32.391571,-3.81847
"2017-04-23","12:56:26",-32.391571,-3.81847
"2017-04-23","12:56:37",-32.391571,-3.81847
"2017-04-23","12:56:48",-32.391571,-3.81847
"2017-04-23","12:56:59",-32.391571,-3.81847
"2017-04-23","12:57:10",-32.391571,-3.81847
"2017-04-23","12:57:21",-32.391571,-3.81847
"2017-04-23","12:57:32",-32.391571,-3.81847
"2017-04-23","12:57:43",-32.391571,-3.81847
"2017-04-23","12:57:54",-32.391571,-3.81847
"2017-04-23","12:58:05",-32.391571,-3.81847
"2017-04-23","12:58:16",-32.391571,-3.81847
"2017-04-23","12:58:27",-32.391571,-3.81847
"2017-04-23","12:58:38",-32.391571,-3.81847
"2017-04-23","12:58:49",-32.391571,-3.81847
"2017-04-23","12:59:00",-32.391571,-3.81847
"2017-04-23","12:59:11",-32.391571,-3.81847
"2017-04-23","12:59:22",-32.391571,-3.81847
"2017-04-23","12:59:33",-32.391571,-3.81847
"2017-04-23","12:59:44",-32.391571,-3.81847
"2017-04-23","12:59:55",-32.391571,-3.81847
"2017-04-23","13:00:06",-32.391571,-3.81847
"2017-04-23","13:00:17",-32.391571,-3.81847
"2017-04-23","13:00:28",-32.391571,-3.81847
"2017-04-23","13:00:39",-32.391571,-3.81847
"2017-04-23","13:00:50",-32.391571,-3.81847
"2017-04-23","13:01:01",-32.391571,-3.81847
"2017-04-23","13:01:12",-32.391571,-3.81847
"2017-04-23","13:01:23",-32.391571,-3.81847
"2017-04-23","13:01:34",-32.391571,-3.81847
"2017-04-23","13:01:45",-32.391571,-3.81847
"2017-04-23","13:01:56",-32.391571,-3.81847
"2017-04-23","13:02:07",-32.391571,-3.81847
"2017-04-23","13:02:18",-32.391571,-3.81847
"2017-04-23","13:02:29",-32.391571,-3.81847
"2017-04-23","13:02:40",-32.391571,-3.81847
